Roll,Filename,DateTime,Encounter,Cluster,Males,Adults,Calves,Total,GPSDateTime,Lat,Long,DatelTime...GPSTime,Year,Month,Day,Time,Hour,Min,Sec,TrueTime,Date
DSWP18,20180319_120647a,3/19/2018 12:06,3,201803018,0,2,0,2,,,,,2018,3,19,126,12,6,47,12:06:47,19/03/2018
DSWP18,20180319_130918a_2,3/19/2018 13:09,3,201803019,0,2,1,3,,,,,2018,3,19,139,13,9,18,13:09:18,19/03/2018
DSWP18,20180319_133545a_2,3/19/2018 13:35,3,201803020,0,1,0,1,,,,,2018,3,19,1335,13,35,45,13:35:45,19/03/2018
DSWP18,20180319_134603a_2,3/19/2018 13:46,3,201803021,0,1,0,1,,,,,2018,3,19,1346,13,46,3,13:46:03,19/03/2018
DSWP18,20180319_135208a,3/19/2018 13:52,3,201803022,0,1,1,2,,,,,2018,3,19,1352,13,52,8,13:52:08,19/03/2018
DSWP18,20180319_135523a,3/19/2018 13:55,3,201803023,0,0,1,1,,,,,2018,3,19,1355,13,55,23,13:55:23,19/03/2018
DSWP18,20180319_135917a,3/19/2018 13:59,3,201803024,0,1,1,2,,,,,2018,3,19,1359,13,59,17,13:59:17,19/03/2018
DSWP18,20180319_140713a,3/19/2018 14:07,3,201803025,0,1,0,1,,,,,2018,3,19,147,14,7,13,14:07:13,19/03/2018
DSWP18,20180319_144003a,3/19/2018 14:40,3,201803026,0,1,0,1,,,,,2018,3,19,1440,14,40,3,14:40:03,19/03/2018
DSWP18,20180321_121214a,3/21/2018 12:12,5,201805001,0,1,0,1,,,,,2018,3,21,1212,12,12,14,12:12:14,21/03/2018
DSWP18,20180321_121454a,3/21/2018 12:14,5,201805002,0,1,0,1,,,,,2018,3,21,1214,12,14,54,12:14:54,21/03/2018
DSWP18,20180321_130733a,3/21/2018 13:07,5,201805003,0,2,0,2,,,,,2018,3,21,137,13,7,33,13:07:33,21/03/2018
DSWP18,20180321_134928a_2,3/21/2018 13:49,5,201805004,0,1,1,2,,,,,2018,3,21,1349,13,49,28,13:49:28,21/03/2018
DSWP18,20180321_135818a_2,3/21/2018 13:58,5,201805005,0,2,1,3,,,,,2018,3,21,1358,13,58,18,13:58:18,21/03/2018
DSWP18,20180321_142549a,3/21/2018 14:25,5,201805006,0,2,1,3,,,,,2018,3,21,1425,14,25,49,14:25:49,21/03/2018
DSWP18,20180321_151310a_2,3/21/2018 15:13,5,201805007,0,2,1,3,,,,,2018,3,21,1513,15,13,10,15:13:10,21/03/2018
DSWP18,20180321_151900a,3/21/2018 15:19,5,201805008,0,1,1,2,,,,,2018,3,21,1519,15,19,0,15:19:00,21/03/2018
DSWP18,20180321_151953a,3/21/2018 15:19,5,201805009,0,3,0,3,,,,,2018,3,21,1519,15,19,53,15:19:53,21/03/2018
DSWP18,20180321_153142a,3/21/2018 15:31,5,201805010,0,2,1,3,,,,,2018,3,21,1531,15,31,42,15:31:42,21/03/2018
DSWP18,20180321_155943a,3/21/2018 15:59,5,201805011,0,4,1,5,,,,,2018,3,21,1559,15,59,43,15:59:43,21/03/2018
DSWP18,20180321_162555a,3/21/2018 16:25,5,201805012,0,4,2,6,,,,,2018,3,21,1625,16,25,55,16:25:55,21/03/2018
DSWP18,20180321_163711a,3/21/2018 16:37,5,201805013,0,4,2,6,,,,,2018,3,21,1637,16,37,11,16:37:11,21/03/2018
DSWP18,20180323_091815a,3/23/2018 9:18,6,201806001,0,2,0,2,,,,,2018,3,23,918,9,18,15,9:18:15,23/03/2018
DSWP18,20180323_095358a,3/23/2018 9:53,6,201806002,0,1,0,1,,,,,2018,3,23,953,9,53,58,9:53:58,23/03/2018
DSWP18,20180323_101736a_2,3/23/2018 10:17,6,201806003,0,3,1,4,,,,,2018,3,23,1017,10,17,36,10:17:36,23/03/2018
DSWP18,20180323_111246a,3/23/2018 11:12,6,201806004,0,1,0,1,,,,,2018,3,23,1112,11,12,46,11:12:46,23/03/2018
DSWP18,20180323_112404a_2,3/23/2018 11:24,6,201806005,0,0,1,1,,,,,2018,3,23,1124,11,24,4,11:24:04,23/03/2018
DSWP18,20180323_121407a,3/23/2018 12:14,6,201806006,0,2,0,2,,,,,2018,3,23,1214,12,14,7,12:14:07,23/03/2018
DSWP18,20180323_122125a,3/23/2018 12:21,6,201806007,0,1,1,2,,,,,2018,3,23,1221,12,21,25,12:21:25,23/03/2018
DSWP18,20180323_131019a_2,3/23/2018 13:10,6,201806008,0,1,0,1,,,,,2018,3,23,1310,13,10,19,13:10:19,23/03/2018
DSWP18,20180323_131432a_2,3/23/2018 13:14,6,201806009,0,1,0,1,,,,,2018,3,23,1314,13,14,32,13:14:32,23/03/2018
DSWP18,20180323_140827a,3/23/2018 14:08,6,201806010,0,0,1,1,,,,,2018,3,23,148,14,8,27,14:08:27,23/03/2018
DSWP18,20180323_142755a,3/23/2018 14:27,6,201806011,0,1,1,2,,,,,2018,3,23,1427,14,27,55,14:27:55,23/03/2018
DSWP18,20180323_151827a,3/23/2018 15:18,6,201806012,0,1,1,2,,,,,2018,3,23,1518,15,18,27,15:18:27,23/03/2018
DSWP18,20180323_155251a,3/23/2018 15:52,6,201806013,0,1,0,1,,,,,2018,3,23,1552,15,52,51,15:52:51,23/03/2018
DSWP18,20180323_161811a,3/23/2018 16:18,6,201806014,0,2,0,2,,,,,2018,3,23,1618,16,18,11,16:18:11,23/03/2018
DSWP18,20180323_165126a_2,3/23/2018 16:51,6,201806015,0,1,0,1,,,,,2018,3,23,1651,16,51,26,16:51:26,23/03/2018
DSWP18,20180323_171623a_2,3/23/2018 17:16,6,201806016,0,1,0,1,,,,,2018,3,23,1716,17,16,23,17:16:23,23/03/2018
DSWP18,20180323_174334a_2,3/23/2018 17:43,6,201806017,0,1,0,1,,,,,2018,3,23,1743,17,43,34,17:43:34,23/03/2018
DSWP18,20180323_181039a_2,3/23/2018 18:10,6,201806018,0,1,0,1,,,,,2018,3,23,1810,18,10,39,18:10:39,23/03/2018
DSWP18,20180324_062404a,3/24/2018 6:24,6,201806019,0,1,0,1,,,,,2018,3,24,624,6,24,4,6:24:04,24/03/2018
DSWP18,20180324_063808a,3/24/2018 6:38,6,201806020,0,1,0,1,,,,,2018,3,24,638,6,38,8,6:38:08,24/03/2018
DSWP18,20180324_070338a_2,3/24/2018 7:03,6,201806021,0,0,1,1,,,,,2018,3,24,73,7,3,38,7:03:38,24/03/2018
DSWP18,20180324_072724a_2,3/24/2018 7:27,6,201806022,0,3,0,3,,,,,2018,3,24,727,7,27,24,7:27:24,24/03/2018
DSWP18,20180324_073157a_2,3/24/2018 7:31,6,201806023,0,1,0,1,,,,,2018,3,24,731,7,31,57,7:31:57,24/03/2018
DSWP18,20180324_092244a_2,3/24/2018 9:22,6,201806024,0,1,0,1,,,,,2018,3,24,922,9,22,44,9:22:44,24/03/2018
DSWP18,20180324_092437a_2,3/24/2018 9:24,6,201806025,0,1,0,1,,,,,2018,3,24,924,9,24,37,9:24:37,24/03/2018
DSWP18,20180324_093216a,3/24/2018 9:32,6,201806026,0,1,0,1,,,,,2018,3,24,932,9,32,16,9:32:16,24/03/2018
DSWP18,20180324_094840a,3/24/2018 9:48,6,201806027,0,0,1,1,,,,,2018,3,24,948,9,48,40,9:48:40,24/03/2018
DSWP18,20180324_095700a_2,3/24/2018 9:57,6,201806028,0,1,0,1,,,,,2018,3,24,957,9,57,0,9:57:00,24/03/2018
DSWP18,20180324_100534a,3/24/2018 10:05,6,201806029,0,1,0,1,,,,,2018,3,24,105,10,5,34,10:05:34,24/03/2018
DSWP18,20180324_102705a_2,3/24/2018 10:27,6,201806030,0,1,0,1,,,,,2018,3,24,1027,10,27,5,10:27:05,24/03/2018
DSWP18,20180324_103737a_2,3/24/2018 10:37,6,201806031,0,1,1?,1,,,,,2018,3,24,1037,10,37,37,10:37:37,24/03/2018
DSWP18,20180324_111527a,3/24/2018 11:15,6,201806032,0,1,0,1,,,,,2018,3,24,1115,11,15,27,11:15:27,24/03/2018
DSWP18,20180324_122043a,3/24/2018 12:20,6,201806033,0,1,0,1,,,,,2018,3,24,1220,12,20,43,12:20:43,24/03/2018
DSWP18,20180324_124911a,3/24/2018 12:49,6,201806034,0,1,0,1,,,,,2018,3,24,1249,12,49,11,12:49:11,24/03/2018
DSWP18,20180324_132615a,3/24/2018 13:26,6,201806035,0,1,1,2,,,,,2018,3,24,1326,13,26,15,13:26:15,24/03/2018
DSWP18,20180324_135047a,3/24/2018 13:50,6,201806036,0,1,0,1,,,,,2018,3,24,1350,13,50,47,13:50:47,24/03/2018
DSWP18,20180324_142333a,3/24/2018 14:23,6,201806037,0,1,0,1,,,,,2018,3,24,1423,14,23,33,14:23:33,24/03/2018
DSWP18,20180324_145110a,3/24/2018 14:51,6,201806038,0,1,0,1,,,,,2018,3,24,1451,14,51,10,14:51:10,24/03/2018
DSWP18,20180324_152138a,3/24/2018 15:21,6,201806039,0,1,0,1,,,,,2018,3,24,1521,15,21,38,15:21:38,24/03/2018
DSWP18,20180324_152944a,3/24/2018 15:29,6,201806040,0,2,1,3,,,,,2018,3,24,1529,15,29,44,15:29:44,24/03/2018
DSWP18,20180324_163430a,3/24/2018 16:34,6,201806041,0,1,0,1,,,,,2018,3,24,1634,16,34,30,16:34:30,24/03/2018
DSWP18,20180324_164358a,3/24/2018 16:43,6,201806042,0,2?,0,0,,,,,2018,3,24,1643,16,43,58,16:43:58,24/03/2018
DSWP18,20180324_170911a,3/24/2018 17:09,6,201806043,0,1?,1?,0,,,,,2018,3,24,179,17,9,11,17:09:11,24/03/2018
DSWP18,20180324_171613a,3/24/2018 17:16,6,201806044,0,2,0,2,,,,,2018,3,24,1716,17,16,13,17:16:13,24/03/2018
DSWP18,20180324_175345a,3/24/2018 17:53,6,201806045,0,1,0,1,,,,,2018,3,24,1753,17,53,45,17:53:45,24/03/2018
DSWP18,20180326_115234a,3/26/2018 11:52,8,201808001,1,0,0,1,,,,,2018,3,26,1152,11,52,34,11:52:34,26/03/2018
DSWP18,20180326_121229a,3/26/2018 12:12,8,201808002,1,0,0,1,,,,,2018,3,26,1212,12,12,29,12:12:29,26/03/2018
DSWP18,20180326_124727a,3/26/2018 12:47,8,201808003,1,0,0,1,,,,,2018,3,26,1247,12,47,27,12:47:27,26/03/2018
DSWP18,20180326_134627a,3/26/2018 13:46,8,201808004,1,0,0,1,,,,,2018,3,26,1346,13,46,27,13:46:27,26/03/2018
DSWP18,20180326_151011a,3/26/2018 15:10,8,201808005,1,0,0,1,,,,,2018,3,26,1510,15,10,11,15:10:11,26/03/2018
DSWP18,20180326_154236a,3/26/2018 15:42,8,201808006,1,0,0,1,,,,,2018,3,26,1542,15,42,36,15:42:36,26/03/2018
DSWP18,20180326_175612a,3/26/2018 17:56,9,201809001,0,1,0,1,,,,,2018,3,26,1756,17,56,12,17:56:12,26/03/2018
DSWP18,20180327_063809a,3/27/2018 6:38,10,201810001,0,1,1,2,,,,,2018,3,27,638,6,38,9,6:38:09,27/03/2018
DSWP18,20180327_064117a,3/27/2018 6:41,10,201810002,0,1,2,3,,,,,2018,3,27,641,6,41,17,6:41:17,27/03/2018
DSWP18,20180327_073321a,3/27/2018 7:33,10,201810003,0,2,2,4,,,,,2018,3,27,733,7,33,21,7:33:21,27/03/2018
DSWP18,20180327_084734a_2,3/27/2018 8:47,10,201810004,0,1,1,2,,,,,2018,3,27,847,8,47,34,8:47:34,27/03/2018
DSWP18,20180327_090748a_2,3/27/2018 9:07,10,201810005,0,1,0,1,,,,,2018,3,27,97,9,7,48,9:07:48,27/03/2018
DSWP18,20180327_100238a_2,3/27/2018 10:02,10,201810006,0,4,2,6,,,,,2018,3,27,102,10,2,38,10:02:38,27/03/2018
DSWP18,20180327_150049a,3/27/2018 15:00,10,201810007,0,2,1,3,,,,,2018,3,27,150,15,0,49,15:00:49,27/03/2018
DSWP18,20180327_151041a_2,3/27/2018 15:10,10,201810008,0,0,1,1,,,,,2018,3,27,1510,15,10,41,15:10:41,27/03/2018
DSWP18,20180327_151137a_2,3/27/2018 15:11,10,201810009,0,2,0,2,,,,,2018,3,27,1511,15,11,37,15:11:37,27/03/2018
DSWP18,20180327_155412a_2,3/27/2018 15:54,10,201810010,0,0,1,1,,,,,2018,3,27,1554,15,54,12,15:54:12,27/03/2018
DSWP18,20180327_160347a_2,3/27/2018 16:03,10,201810011,0,1,1,2,,,,,2018,3,27,163,16,3,47,16:03:47,27/03/2018
DSWP18,20180327_161522a_2,3/27/2018 16:15,10,201810012,0,1,1,2,,,,,2018,3,27,1615,16,15,22,16:15:22,27/03/2018
DSWP18,20180327_170112a_2,3/27/2018 17:01,10,201810013,0,1,0,1,,,,,2018,3,27,171,17,1,12,17:01:12,27/03/2018
DSWP18,20180327_172139a_2,3/27/2018 17:21,10,201810014,0,1,1,2,,,,,2018,3,27,1721,17,21,39,17:21:39,27/03/2018
DSWP18,20180327_180231a,3/27/2018 18:02,10,201810015,0,1,1,2,,,,,2018,3,27,182,18,2,31,18:02:31,27/03/2018
DSWP18,20180328_152917a,3/28/2018 15:29,12,201812001,0,1,0,1,,,,,2018,3,28,1529,15,29,17,15:29:17,28/03/2018
DSWP18,20180328_154810a,3/28/2018 15:48,12,201812002,0,1,1,2,,,,,2018,3,28,1548,15,48,10,15:48:10,28/03/2018
DSWP18,20180328_154929a,3/28/2018 15:49,12,201812003,0,0,1,1,,,,,2018,3,28,1549,15,49,29,15:49:29,28/03/2018
DSWP18,20180328_155130a,3/28/2018 15:51,12,201812004,0,1,1,2,,,,,2018,3,28,1551,15,51,30,15:51:30,28/03/2018
DSWP18,20180328_155437a,3/28/2018 15:54,12,201812005,0,0,1,1,,,,,2018,3,28,1554,15,54,37,15:54:37,28/03/2018
DSWP18,20180328_162611a,3/28/2018 16:26,12,201812006,0,1,0,1,,,,,2018,3,28,1626,16,26,11,16:26:11,28/03/2018
DSWP18,20180328_165129a,3/28/2018 16:51,12,201812007,0,1,0,1,,,,,2018,3,28,1651,16,51,29,16:51:29,28/03/2018
DSWP18,20180328_171854a,3/28/2018 17:18,12,201812008,0,1,1?,1,,,,,2018,3,28,1718,17,18,54,17:18:54,28/03/2018
DSWP18,20180328_174601a,3/28/2018 17:46,12,201812009,0,1,0,1,,,,,2018,3,28,1746,17,46,1,17:46:01,28/03/2018
DSWP18,20180328_181229a,3/28/2018 18:12,12,201812010,0,1,0,1,,,,,2018,3,28,1812,18,12,29,18:12:29,28/03/2018
DSWP18,20180330_081518a_2,3/30/2018 8:15,13,201813001,0,3,3,6,,,,,2018,3,30,815,8,15,18,8:15:18,30/03/2018
DSWP18,20180330_081738a,3/30/2018 8:17,13,201813002,0,1,3,4,,,,,2018,3,30,817,8,17,38,8:17:38,30/03/2018
DSWP18,20180330_083315a,3/30/2018 8:33,13,201813003,0,0,1,1,,,,,2018,3,30,833,8,33,15,8:33:15,30/03/2018
DSWP18,20180330_091433a,3/30/2018 9:14,13,201813004,0,1,0,1,,,,,2018,3,30,914,9,14,33,9:14:33,30/03/2018
DSWP18,20180330_092138a,3/30/2018 9:21,13,201813005,0,1,0,1,,,,,2018,3,30,921,9,21,38,9:21:38,30/03/2018
DSWP18,20180330_095119a,3/30/2018 9:51,13,201813006,0,0,1,1,,,,,2018,3,30,951,9,51,19,9:51:19,30/03/2018
DSWP18,20180330_100219a,3/30/2018 10:02,13,201813007,0,3,0,3,,,,,2018,3,30,102,10,2,19,10:02:19,30/03/2018
DSWP18,20180330_104258a_2,3/30/2018 10:42,13,201813008,0,0,2,2,,,,,2018,3,30,1042,10,42,58,10:42:58,30/03/2018
DSWP18,20180330_105651a_2,3/30/2018 10:56,13,201813009,0,0,1,1,,,,,2018,3,30,1056,10,56,51,10:56:51,30/03/2018
DSWP18,20180330_112712a_2,3/30/2018 11:27,13,201813010,0,1,2,3,,,,,2018,3,30,1127,11,27,12,11:27:12,30/03/2018
DSWP18,20180330_113608a_2,3/30/2018 11:36,13,201813011,0,0,1,1,,,,,2018,3,30,1136,11,36,8,11:36:08,30/03/2018
DSWP18,20180330_113835a_2,3/30/2018 11:38,13,201813012,0,0,4,4,,,,,2018,3,30,1138,11,38,35,11:38:35,30/03/2018
DSWP18,20180330_114755a,3/30/2018 11:47,13,201813013,0,1,0,1,,,,,2018,3,30,1147,11,47,55,11:47:55,30/03/2018
DSWP18,20180330_121432a_2,3/30/2018 12:14,13,201813014,0,5,4,9,,,,,2018,3,30,1214,12,14,32,12:14:32,30/03/2018
DSWP18,20180330_125047a,3/30/2018 12:50,13,201813015,0,0,3,3,,,,,2018,3,30,1250,12,50,47,12:50:47,30/03/2018
DSWP18,20180330_125430a,3/30/2018 12:54,13,201813016,0,0,1,1,,,,,2018,3,30,1254,12,54,30,12:54:30,30/03/2018
DSWP18,20180330_130139a_2,3/30/2018 13:01,13,201813017,0,1,1,2,,,,,2018,3,30,131,13,1,39,13:01:39,30/03/2018
DSWP18,20180330_131233a,3/30/2018 13:12,13,201813018,0,3,1,4,,,,,2018,3,30,1312,13,12,33,13:12:33,30/03/2018
DSWP18,20180330_133009a,3/30/2018 13:30,13,201813019,0,1,1,2,,,,,2018,3,30,1330,13,30,9,13:30:09,30/03/2018
DSWP18,20180330_134510a_2,3/30/2018 13:45,13,201813020,0,3,0,3,,,,,2018,3,30,1345,13,45,10,13:45:10,30/03/2018
DSWP18,20180330_140219a,3/30/2018 14:02,13,201813021,0,0,1,1,,,,,2018,3,30,142,14,2,19,14:02:19,30/03/2018
DSWP18,20180330_142011a,3/30/2018 14:20,13,201813022,0,1,1,2,,,,,2018,3,30,1420,14,20,11,14:20:11,30/03/2018
DSWP18,20180330_142945a,3/30/2018 14:29,13,201813023,0,1,1,2,,,,,2018,3,30,1429,14,29,45,14:29:45,30/03/2018
DSWP18,20180330_144141a,3/30/2018 14:41,13,201813024,0,1,1,2,,,,,2018,3,30,1441,14,41,41,14:41:41,30/03/2018
DSWP18,20180330_150936a,3/30/2018 15:09,13,201813025,0,1,0,1,,,,,2018,3,30,159,15,9,36,15:09:36,30/03/2018
DSWP18,20180330_154055a_2,3/30/2018 15:40,13,201813026,0,1,1,2,,,,,2018,3,30,1540,15,40,55,15:40:55,30/03/2018
DSWP18,20180330_161120a,3/30/2018 16:11,13,201813027,0,1,0,1,,,,,2018,3,30,1611,16,11,20,16:11:20,30/03/2018
DSWP18,20180330_165504a,3/30/2018 16:55,13,201813028,0,1,1,2,,,,,2018,3,30,1655,16,55,4,16:55:04,30/03/2018
DSWP18,20180330_170349a,3/30/2018 17:03,13,201813029,0,1,1,2,,,,,2018,3,30,173,17,3,49,17:03:49,30/03/2018
DSWP18,20180330_173755a,3/30/2018 17:37,13,201813030,0,2,0,2,,,,,2018,3,30,1737,17,37,55,17:37:55,30/03/2018
DSWP18,20180330_173904a_2,3/30/2018 17:39,13,201813031,0,1,1,2,,,,,2018,3,30,1739,17,39,4,17:39:04,30/03/2018
DSWP18,20180330_175425a,3/30/2018 17:54,13,201813032,0,1,1,2,,,,,2018,3,30,1754,17,54,25,17:54:25,30/03/2018
DSWP18,20180330_175458a,3/30/2018 17:54,13,201813033,0,0,2,2,,,,,2018,3,30,1754,17,54,58,17:54:58,30/03/2018
DSWP18,20180331_074024a,3/31/2018 7:40,14,201814001,0,1,0,1,,,,,2018,3,31,740,7,40,24,7:40:24,31/03/2018
DSWP18,20180331_082219a,3/31/2018 8:22,14,201814002,0,1,1,2,,,,,2018,3,31,822,8,22,19,8:22:19,31/03/2018
DSWP18,20180331_091757a,3/31/2018 9:17,14,201814003,0,1,0,1,,,,,2018,3,31,917,9,17,57,9:17:57,31/03/2018
DSWP18,20180331_094802a_2,3/31/2018 9:48,14,201814004,0,0,1,1,,,,,2018,3,31,948,9,48,2,9:48:02,31/03/2018
DSWP18,20180331_100716a_2,3/31/2018 10:07,14,201814005,0,2,1,3,,,,,2018,3,31,107,10,7,16,10:07:16,31/03/2018
DSWP18,20180331_123615a_2,3/31/2018 12:36,14,201814006,0,2,1,3,,,,,2018,3,31,1236,12,36,15,12:36:15,31/03/2018
DSWP18,20180331_132822a_2,3/31/2018 13:28,14,201814007,0,1,0,1,,,,,2018,3,31,1328,13,28,22,13:28:22,31/03/2018
DSWP18,20180331_135241a_2,3/31/2018 13:52,14,201814008,0,0,1,1,,,,,2018,3,31,1352,13,52,41,13:52:41,31/03/2018
DSWP18,20180331_140750a_2,3/31/2018 14:07,14,201814009,0,1,0,1,,,,,2018,3,31,147,14,7,50,14:07:50,31/03/2018
DSWP18,20180331_142240a_2,3/31/2018 14:22,14,201814010,0,2,0,2,,,,,2018,3,31,1422,14,22,40,14:22:40,31/03/2018
DSWP18,20180331_153008a_2,3/31/2018 15:30,14,201814011,0,2,2,4,,,,,2018,3,31,1530,15,30,8,15:30:08,31/03/2018
DSWP18,20180331_153244a_2,3/31/2018 15:32,14,201814012,0,2,2,4,,,,,2018,3,31,1532,15,32,44,15:32:44,31/03/2018
