Roll,Filename,DateTime,Encounter,Cluster,Males,Adults,Calves,Total,GPSDateTime,Lat,Long,DatelTime...GPSTime,Year,Month,Day,Time,Hour,Min,Sec,TrueTime,Date
DSWP17,20170522_115915a,22/05/2017 11:59:15,22,201722008,0,2,1,3,,,,,2017,5,22,1159,11,59,15,11:59:15,22/05/2017
DSWP17,20170522_130343a,22/05/2017 13:03:43,22,201722009,0,1,0,1,,,,,2017,5,22,1303,13,3,43,13:03:43,22/05/2017
DSWP17,20170522_134958a,22/05/2017 13:49:58,22,201722010,0,0,1,1,,,,,2017,5,22,1349,13,49,58,13:49:58,22/05/2017
DSWP17,20170522_140610a,22/05/2017 14:06:10,22,201722011,0,1,0,1,,,,,2017,5,22,1406,14,6,10,14:06:10,22/05/2017
DSWP17,20170522_150845a,22/05/2017 15:08:45,22,201722012,0,2,1,3,,,,,2017,5,22,1508,15,8,45,15:08:45,22/05/2017
DSWP17,20170522_160759a,22/05/2017 16:07:59,22,201722013,0,1,0,1,,,,,2017,5,22,1607,16,7,59,16:07:59,22/05/2017
DSWP17,20170522_161855a,22/05/2017 16:18:55,22,201722014,0,3,0,3,,,,,2017,5,22,1618,16,18,55,16:18:55,22/05/2017
DSWP17,20170522_162821a,22/05/2017 16:28:21,22,201722015,0,1,0,1,,,,,2017,5,22,1628,16,28,21,16:28:21,22/05/2017
DSWP17,20170522_105530a_2,22/05/2017 10:55:30,22,201722006,0,1,1,2,,,,,2017,5,22,1055,10,55,30,10:55:30,22/05/2017
DSWP17,20170522_130337a_2,22/05/2017 13:03:37,22,201722009,0,1,0,1,,,,,2017,5,22,1303,13,3,37,13:03:37,22/05/2017
DSWP17,20170522_151051a_2,22/05/2017 15:10:51,22,201722012,0,2,1,3,,,,,2017,5,22,1510,15,10,51,15:10:51,22/05/2017
DSWP17,20170523_100450a,23/05/2017 10:04:50,23,201723001,0,1,0,1,,,,,2017,5,23,1004,10,4,50,10:04:50,23/05/2017
DSWP17,20170523_100902a,23/05/2017 10:09:02,23,201723002,0,1,0,1,,,,,2017,5,23,1009,10,9,2,10:09:02,23/05/2017
DSWP17,20170524_101805a,24/05/2017 10:18:05,24,201724001,0,2,1,3,,,,,2017,5,24,1018,10,18,5,10:18:05,24/05/2017
DSWP17,20170524_111658a,24/05/2017 11:16:58,24,201724002,0,1,1,2,,,,,2017,5,24,1116,11,16,58,11:16:58,24/05/2017
DSWP17,20170524_112631a,24/05/2017 11:26:31,24,201724003,0,1,0,1,,,,,2017,5,24,1126,11,26,31,11:26:31,24/05/2017
DSWP17,20170524_121114a,24/05/2017 12:11:14,24,201724004,0,1,1,2,,,,,2017,5,24,1211,12,11,14,12:11:14,24/05/2017
DSWP17,20170524_122322a,24/05/2017 12:23:22,24,201724005,0,2,1,3,,,,,2017,5,24,1223,12,23,22,12:23:22,24/05/2017
DSWP17,20170524_124107a,24/05/2017 12:41:07,24,201724006,0,2,1,3,,,,,2017,5,24,1241,12,41,7,12:41:07,24/05/2017
DSWP17,20170524_135550a,24/05/2017 13:55:50,24,201724007,0,1,0,1,,,,,2017,5,24,1355,13,55,50,13:55:50,24/05/2017
DSWP17,20170524_143817a,24/05/2017 14:38:17,24,201724008,0,1,1,2,,,,,2017,5,24,1438,14,38,17,14:38:17,24/05/2017
DSWP17,20170524_150253a,24/05/2017 15:02:53,24,201724009,0,1,0,1,,,,,2017,5,24,1502,15,2,53,15:02:53,24/05/2017
DSWP17,20170524_151640a,24/05/2017 15:16:40,24,201724010,0,2,0,2,,,,,2017,5,24,1516,15,16,40,15:16:40,24/05/2017
DSWP17,20170524_153450a,24/05/2017 15:34:50,24,201724011,0,1,1,2,,,,,2017,5,24,1534,15,34,50,15:34:50,24/05/2017
DSWP17,20170524_161444a,24/05/2017 16:14:44,24,201724012,0,1,0,1,,,,,2017,5,24,1614,16,14,44,16:14:44,24/05/2017
DSWP17,20170524_163509a,24/05/2017 16:35:09,24,201724013,0,1,0,1,,,,,2017,5,24,1635,16,35,9,16:35:09,24/05/2017
DSWP17,20170524_102017a_2,24/05/2017 10:20:17,24,201724001,0,2,1,3,,,,,2017,5,24,1020,10,20,17,10:20:17,24/05/2017
DSWP17,20170524_111615a_2,24/05/2017 11:16:15,24,201724002,0,1,1,2,,,,,2017,5,24,1116,11,16,15,11:16:15,24/05/2017
DSWP17,20170524_112850a_2,24/05/2017 11:28:50,24,201724003,0,1,0,1,,,,,2017,5,24,1128,11,28,50,11:28:50,24/05/2017
DSWP17,20170524_122317a_2,24/05/2017 12:23:17,24,201724005,0,2,1,3,,,,,2017,5,24,1223,12,23,17,12:23:17,24/05/2017
DSWP17,20170524_143811a_2,24/05/2017 14:38:11,24,201724008,0,1,1,2,,,,,2017,5,24,1438,14,38,11,14:38:11,24/05/2017
DSWP17,20170524_151635a_2,24/05/2017 15:16:35,24,201724010,0,2,0,2,,,,,2017,5,24,1516,15,16,35,15:16:35,24/05/2017
DSWP17,20170525_091829a,25/05/2017 9:18:29,25,201725001,0,1,0,1,,,,,2017,5,25,918,9,18,29,09:18:29,25/05/2017
DSWP17,20170525_092745a,25/05/2017 9:27:45,25,201725002,0,1,1,2,,,,,2017,5,25,927,9,27,45,09:27:45,25/05/2017
DSWP17,20170525_101521a,25/05/2017 10:15:21,25,201725004,0,1,1,2,,,,,2017,5,25,1015,10,15,21,10:15:21,25/05/2017
DSWP17,20170525_104027a,25/05/2017 10:40:27,25,201725005,0,1,0,1,,,,,2017,5,25,1040,10,40,27,10:40:27,25/05/2017
DSWP17,20170525_104722a,25/05/2017 10:47:22,25,201725006,0,1,1,2,,,,,2017,5,25,1047,10,47,22,10:47:22,25/05/2017
DSWP17,20170525_110016a,25/05/2017 11:00:16,25,201725007,0,2,1,3,,,,,2017,5,25,1100,11,0,16,11:00:16,25/05/2017
DSWP17,20170525_112153a,25/05/2017 11:21:53,25,201725008,0,4,2,6,,,,,2017,5,25,1121,11,21,53,11:21:53,25/05/2017
DSWP17,20170525_113127a,25/05/2017 11:31:27,25,201725010,0,1,1,2,,,,,2017,5,25,1131,11,31,27,11:31:27,25/05/2017
DSWP17,20170525_113322a,25/05/2017 11:33:22,25,201725011,0,3,1,4,,,,,2017,5,25,1133,11,33,22,11:33:22,25/05/2017
DSWP17,20170525_120250a,25/05/2017 12:02:50,25,201725012,0,2,0,2,,,,,2017,5,25,1202,12,2,50,12:02:50,25/05/2017
DSWP17,20170525_121245a,25/05/2017 12:12:45,25,201725013,0,0,1,1,,,,,2017,5,25,1212,12,12,45,12:12:45,25/05/2017
DSWP17,20170525_122529a,25/05/2017 12:25:29,25,201725014,0,2,1,3,,,,,2017,5,25,1225,12,25,29,12:25:29,25/05/2017
DSWP17,20170525_123546a,25/05/2017 12:35:46,25,201725016,0,5,2,7,,,,,2017,5,25,1235,12,35,46,12:35:46,25/05/2017
DSWP17,20170525_141146a,25/05/2017 14:11:46,25,201725017,0,2,0,2,,,,,2017,5,25,1411,14,11,46,14:11:46,25/05/2017
DSWP17,20170525_142755a,25/05/2017 14:27:55,25,201725019,0,4,1,5,,,,,2017,5,25,1427,14,27,55,14:27:55,25/05/2017
DSWP17,20170525_144823a,25/05/2017 14:48:23,25,201725020,0,1,1,2,,,,,2017,5,25,1448,14,48,23,14:48:23,25/05/2017
DSWP17,20170525_152006a,25/05/2017 15:20:06,25,201725021,0,1,0,1,,,,,2017,5,25,1520,15,20,6,15:20:06,25/05/2017
DSWP17,20170525_092742a_2,25/05/2017 9:27:42,25,201725002,0,1,1,2,,,,,2017,5,25,927,9,27,42,09:27:42,25/05/2017
DSWP17,20170525_094304a_2,25/05/2017 9:43:04,25,201725003,0,1,0,1,,,,,2017,5,25,943,9,43,4,09:43:04,25/05/2017
DSWP17,20170525_094325a_2,25/05/2017 9:43:25,25,201725002,0,1,1,2,,,,,2017,5,25,943,9,43,25,09:43:25,25/05/2017
DSWP17,20170525_112448a_2,25/05/2017 11:24:48,25,201725009,0,4,1,5,,,,,2017,5,25,1124,11,24,48,11:24:48,25/05/2017
DSWP17,20170525_113319a_2,25/05/2017 11:33:19,25,201725011,0,3,1,4,,,,,2017,5,25,1133,11,33,19,11:33:19,25/05/2017
DSWP17,20170525_122842a_2,25/05/2017 12:28:42,25,201725015,0,1,0,1,,,,,2017,5,25,1228,12,28,42,12:28:42,25/05/2017
DSWP17,20170525_123541a_2,25/05/2017 12:35:41,25,201725016,0,5,2,7,,,,,2017,5,25,1235,12,35,41,12:35:41,25/05/2017
DSWP17,20170525_142125a_2,25/05/2017 14:21:25,25,201725018,0,1,0,1,,,,,2017,5,25,1421,14,21,25,14:21:25,25/05/2017
DSWP17,20170525_142753a_2,25/05/2017 14:27:53,25,201725019,0,4,1,5,,,,,2017,5,25,1427,14,27,53,14:27:53,25/05/2017
DSWP17,20170526_075907a,26/05/2017 7:59:07,26,201726001,0,1,0,1,,,,,2017,5,26,759,7,59,7,07:59:07,26/05/2017
DSWP17,20170526_084016a,26/05/2017 8:40:16,26,201726002,0,1,0,1,,,,,2017,5,26,840,8,40,16,08:40:16,26/05/2017
DSWP17,20170526_085337a,26/05/2017 8:53:37,26,201726003,0,0,1,1,,,,,2017,5,26,853,8,53,37,08:53:37,26/05/2017
DSWP17,20170526_091336a,26/05/2017 9:13:36,26,201726004,0,1,0,1,,,,,2017,5,26,913,9,13,36,09:13:36,26/05/2017
DSWP17,20170526_093845a,26/05/2017 9:38:45,26,201726005,0,1,1,2,,,,,2017,5,26,938,9,38,45,09:38:45,26/05/2017
DSWP17,20170526_095240a,26/05/2017 9:52:40,26,201726006,0,1,0,1,,,,,2017,5,26,952,9,52,40,09:52:40,26/05/2017
DSWP17,20170526_100947a,26/05/2017 10:09:47,26,201726007,0,3,0,3,,,,,2017,5,26,1009,10,9,47,10:09:47,26/05/2017
DSWP17,20170526_101843a,26/05/2017 10:18:43,26,201726008,0,2,1,3,,,,,2017,5,26,1018,10,18,43,10:18:43,26/05/2017
DSWP17,20170526_103244a,26/05/2017 10:32:44,26,201726009,0,1,0,1,,,,,2017,5,26,1032,10,32,44,10:32:44,26/05/2017
DSWP17,20170526_112827a,26/05/2017 11:28:27,26,201726012,0,0,1,1,,,,,2017,5,26,1128,11,28,27,11:28:27,26/05/2017
DSWP17,20170526_133915a,26/05/2017 13:39:15,26,201726015,0,2,0,2,,,,,2017,5,26,1339,13,39,15,13:39:15,26/05/2017
DSWP17,20170526_135247a,26/05/2017 13:52:47,26,201726016,0,0,1,1,,,,,2017,5,26,1352,13,52,47,13:52:47,26/05/2017
DSWP17,20170526_142606a,26/05/2017 14:26:06,26,201726017,0,2,1,3,,,,,2017,5,26,1426,14,26,6,14:26:06,26/05/2017
DSWP17,20170526_151824a,26/05/2017 15:18:24,26,201726018,0,3,1,4,,,,,2017,5,26,1518,15,18,24,15:18:24,26/05/2017
DSWP17,20170526_100947a_2,26/05/2017 10:09:47,26,201726007,0,3,0,3,,,,,2017,5,26,1009,10,9,47,10:09:47,26/05/2017
DSWP17,20170526_111537a_2,26/05/2017 11:15:37,26,201726010,0,1,0,1,,,,,2017,5,26,1115,11,15,37,11:15:37,26/05/2017
DSWP17,20170526_112548a_2,26/05/2017 11:25:48,26,201726011,0,1,0,1,,,,,2017,5,26,1125,11,25,48,11:25:48,26/05/2017
DSWP17,20170526_113225a_2,26/05/2017 11:32:25,26,201726012,0,0,1,1,,,,,2017,5,26,1132,11,32,25,11:32:25,26/05/2017
DSWP17,20170526_113410a_2,26/05/2017 11:34:10,26,201726013,0,1,0,1,,,,,2017,5,26,1134,11,34,10,11:34:10,26/05/2017
DSWP17,20170526_114504a_2,26/05/2017 11:45:04,26,201726014,0,2,0,2,,,,,2017,5,26,1145,11,45,4,11:45:04,26/05/2017
DSWP17,20170526_133900a_2,26/05/2017 13:39:00,26,201726015,0,2,0,2,,,,,2017,5,26,1339,13,39,0,13:39:00,26/05/2017
DSWP17,20170526_151821a_2,26/05/2017 15:18:21,26,201726018,0,3,1,4,,,,,2017,5,26,1518,15,18,21,15:18:21,26/05/2017
DSWP17,20170526_152256a_2,26/05/2017 15:22:56,26,201726019,0,0,1,1,,,,,2017,5,26,1522,15,22,56,15:22:56,26/05/2017
