Roll,Filename,DateTime,Encounter,Cluster,Males,Adults,Calves,total,GPSDateTime,LAT,LONG,DatelTime...GPSTime,Year,Month,Day,Time,Hour,Min,Sec,TrueTime,Date
DSWP16,20160424_134255,24/04/16 13:42:55,24,201624009,0,0,1,1,,,,,2016,4,24,1342,13,42,55,13:42:55,4/24/2016
DSWP16,20160424_142726,24/04/16 14:27:26,24,201624010,0,2,1,3,,,,,2016,4,24,1427,14,27,26,14:27:26,4/24/2016
DSWP16,20160424_151756,24/04/16 15:17:56,24,201624011,0,1,1,2,,,,,2016,4,24,1517,15,17,56,15:17:56,4/24/2016
DSWP16,20160424_161113,24/04/16 16:11:13,24,201624012,0,2,0,2,,,,,2016,4,24,1611,16,11,13,16:11:13,4/24/2016
DSWP16,20160424_161755,24/04/16 16:17:55,24,201624013,0,1,0,1,,,,,2016,4,24,1617,16,17,55,16:17:55,4/24/2016
DSWP16,20160424_170030,24/04/16 17:00:30,24,201624014,0,1,0,1,,,,,2016,4,24,1700,17,0,30,17:00:30,4/24/2016
DSWP16,20160425_114005,25/04/16 11:40:05,25,201625001,0,1,0,1,,,,,2016,4,25,1140,11,40,5,11:40:05,4/25/2016
DSWP16,20160426_101308,26/04/16 10:13:08,26,201626001,0,3,0,3,,,,,2016,4,26,1013,10,13,8,10:13:08,4/26/2016
DSWP16,20160426_101936,26/04/16 10:19:36,26,201626002,0,1,0,1,,,,,2016,4,26,1019,10,19,36,10:19:36,4/26/2016
DSWP16,20160426_102659,26/04/16 10:26:59,26,201626003,0,3,1,4,,,,,2016,4,26,1026,10,26,59,10:26:59,4/26/2016
DSWP16,20160426_102707,26/04/16 10:27:07,26,201626004,0,1,0,1,,,,,2016,4,26,1027,10,27,7,10:27:07,4/26/2016
DSWP16,20160426_102756,26/04/16 10:27:56,26,201626005,0,1,0,1,,,,,2016,4,26,1027,10,27,56,10:27:56,4/26/2016
DSWP16,20160426_112412,26/04/16 11:24:12,26,201626006,0,3,1,4,,,,,2016,4,26,1124,11,24,12,11:24:12,4/26/2016
DSWP16,20160426_113311,26/04/16 11:33:11,26,201626007,0,1,0,1,,,,,2016,4,26,1133,11,33,11,11:33:11,4/26/2016
DSWP16,20160426_121809,26/04/16 12:18:09,26,201626008,0,2,1,3,,,,,2016,4,26,1218,12,18,9,12:18:09,4/26/2016
DSWP16,20160426_121930,26/04/16 12:19:30,26,201626009,0,1,0,1,,,,,2016,4,26,1219,12,19,30,12:19:30,4/26/2016
DSWP16,20160426_123402,26/04/16 12:34:02,26,201626010,0,1,0,1,,,,,2016,4,26,1234,12,34,2,12:34:02,4/26/2016
DSWP16,20160426_130515,26/04/16 13:05:15,26,201626011,0,1,0,1,,,,,2016,4,26,1305,13,5,15,13:05:15,4/26/2016
DSWP16,20160426_134318,26/04/16 13:43:18,26,201626012,0,1,1,2,,,,,2016,4,26,1343,13,43,18,13:43:18,4/26/2016
DSWP16,20160426_145204,26/04/16 14:52:04,26,201626013,0,1,0,1,,,,,2016,4,26,1452,14,52,4,14:52:04,4/26/2016
DSWP16,20160430_102746,30/04/16 10:27:46,27,201627001,0,1,1,2,,,,,2016,4,30,1027,10,27,46,10:27:46,4/30/2016
DSWP16,20160430_104126c,30/04/16 10:41:26,27,201627002,0,1,0,1,,,,,2016,4,30,1041,10,41,26,10:41:26,4/30/2016
DSWP16,20160430_112408c,30/04/16 11:24:08,27,201627003,0,1,0,1,,,,,2016,4,30,1124,11,24,8,11:24:08,4/30/2016
DSWP16,20160430_120159c,30/04/16 12:01:59,27,201627004,0,1,1,2,,,,,2016,4,30,1201,12,1,59,12:01:59,4/30/2016
DSWP16,20160430_120907c,30/04/16 12:09:07,27,201627005,0,1,0,1,,,,,2016,4,30,1209,12,9,7,12:09:07,4/30/2016
DSWP16,20160430_130341c,30/04/16 13:03:41,27,201627006,0,1,1,2,,,,,2016,4,30,1303,13,3,41,13:03:41,4/30/2016
DSWP16,20160430_135727c,30/04/16 13:57:27,27,201627007,0,2,1,3,,,,,2016,4,30,1357,13,57,27,13:57:27,4/30/2016
DSWP16,20160430_141354,30/04/16 14:13:54,27,201627008,0,1,1,2,,,,,2016,4,30,1413,14,13,54,14:13:54,4/30/2016
DSWP16,20160430_144814b,30/04/16 14:48:14,27,201627009,0,2,1,3,,,,,2016,4,30,1448,14,48,14,14:48:14,4/30/2016
DSWP16,20160430_152027c,30/04/16 15:20:27,27,201627010,0,1,1,2,,,,,2016,4,30,1520,15,20,27,15:20:27,4/30/2016
DSWP16,20160430_153624c,30/04/16 15:36:24,27,201627011,0,2,1,3,,,,,2016,4,30,1536,15,36,24,15:36:24,4/30/2016
DSWP16,20160430_162942c,30/04/16 16:29:42,27,201627012,0,3,1,4,,,,,2016,4,30,1629,16,29,42,16:29:42,4/30/2016
DSWP16,20160501_092527,01/05/16 09:25:27,28,201628001,0,1,0,1,,,,,2016,5,1,925,9,25,27,9:25:27,5/1/2016
DSWP16,20160501_094246,01/05/16 09:42:46,28,201628002,0,2,1,3,,,,,2016,5,1,942,9,42,46,9:42:46,5/1/2016
DSWP16,20160501_100236,01/05/16 10:02:36,28,2016258003,0,1,1,2,,,,,2016,5,1,1002,10,2,36,10:02:36,5/1/2016
DSWP16,20160501_102832,01/05/16 10:28:32,28,201628004,0,2,1,3,,,,,2016,5,1,1028,10,28,32,10:28:32,5/1/2016
DSWP16,20160502_132236,02/05/16 13:22:36,29,201629001,0,1,0,1,,,,,2016,5,2,1322,13,22,36,13:22:36,5/2/2016
DSWP16,20160502_134303,02/05/16 13:43:03,29,201629002,,,,0,,,,,2016,5,2,1343,13,43,3,13:43:03,5/2/2016
DSWP16,20160502_134527,02/05/16 13:45:27,29,201629003,0,3,1,4,,,,,2016,5,2,1345,13,45,27,13:45:27,5/2/2016
DSWP16,20160502_135524,02/05/16 13:55:24,29,201629004,0,1,0,1,,,,,2016,5,2,1355,13,55,24,13:55:24,5/2/2016
DSWP16,20160502_140549,02/05/16 14:05:49,29,201629005,0,1,0,1,,,,,2016,5,2,1405,14,5,49,14:05:49,5/2/2016
DSWP16,20160502_143936,02/05/16 14:39:36,29,201629006,0,2,1,3,,,,,2016,5,2,1439,14,39,36,14:39:36,5/2/2016
DSWP16,20160502_145247c,02/05/16 14:52:47,29,201629007,0,2,1,3,,,,,2016,5,2,1452,14,52,47,14:52:47,5/2/2016
DSWP16,20160502_152510,02/05/16 15:25:10,29,201629008,0,1,1,2,,,,,2016,5,2,1525,15,25,10,15:25:10,5/2/2016
DSWP16,20160502_154142,02/05/16 15:41:42,29,201629009,0,4,1,5,,,,,2016,5,2,1541,15,41,42,15:41:42,5/2/2016
DSWP16,20160503_093606,03/05/16 09:36:06,30,201630001,0,2,0,2,,,,,2016,5,3,936,9,36,6,9:36:06,5/3/2016
DSWP16,20160503_095912,03/05/16 09:59:12,30,201630002,0,1,1,2,,,,,2016,5,3,959,9,59,12,9:59:12,5/3/2016
DSWP16,20160503_102405,03/05/16 10:24:05,30,201630003,0,3,1,4,,,,,2016,5,3,1024,10,24,5,10:24:05,5/3/2016
DSWP16,20160503_104757,03/05/16 10:47:57,30,201630004,0,4,1,5,,,,,2016,5,3,1047,10,47,57,10:47:57,5/3/2016
DSWP16,20160503_111114,03/05/16 11:11:14,30,201630005,0,2,0,2,,,,,2016,5,3,1111,11,11,14,11:11:14,5/3/2016
DSWP16,20160503_111451,03/05/16 11:14:51,30,201630006,0,5,0,5,,,,,2016,5,3,1114,11,14,51,11:14:51,5/3/2016
DSWP16,20160503_120839a_2,03/05/16 12:08:39,30,201630008,0,5,1,6,,,,,2016,5,3,1208,12,8,39,12:08:39,5/3/2016
DSWP16,20160503_121153a_2,03/05/16 12:11:53,30,201630009,0,5,1,6,,,,,2016,5,3,1211,12,11,53,12:11:53,5/3/2016
DSWP16,20160503_122456,03/05/16 12:24:56,30,201630010,0,5,1,6,,,,,2016,5,3,1224,12,24,56,12:24:56,5/3/2016
DSWP16,20160503_130427,03/05/16 13:04:27,30,201630011,0,4,0,4,,,,,2016,5,3,1304,13,4,27,13:04:27,5/3/2016
DSWP16,20160503_130532,03/05/16 13:05:32,30,201630012,0,4,0,4,,,,,2016,5,3,1305,13,5,32,13:05:32,5/3/2016
DSWP16,20160503_135949,03/05/16 13:59:49,30,201630013,0,2,0,2,,,,,2016,5,3,1359,13,59,49,13:59:49,5/3/2016
DSWP16,20160503_140114_2,03/05/16 14:01:14,30,201630014,0,2,0,2,,,,,2016,5,3,1401,14,1,14,14:01:14,5/3/2016
DSWP16,20160503_141301,03/05/16 14:13:01,30,201630015,0,4,1,5,,,,,2016,5,3,1413,14,13,1,14:13:01,5/3/2016
DSWP16,20160503_145332a_2,03/05/16 14:53:32,30,201630016,0,4?,0,0,,,,,2016,5,3,1453,14,53,32,14:53:32,5/3/2016
DSWP16,20160503_154034,03/05/16 15:40:34,30,201630017,0,2,0,2,,,,,2016,5,3,1540,15,40,34,15:40:34,5/3/2016
DSWP16,20160503_161108,03/05/16 16:11:08,30,201630018,0,2,1,3,,,,,2016,5,3,1611,16,11,8,16:11:08,5/3/2016
DSWP16,20160503_163357,03/05/16 16:33:57,30,201630019,0,2,0,2,,,,,2016,5,3,1633,16,33,57,16:33:57,5/3/2016
DSWP16,20160504_110933,04/05/16 11:09:33,31,201631001,0,1,0,1,,,,,2016,5,4,1109,11,9,33,11:09:33,5/4/2016
DSWP16,20160504_115044,04/05/16 11:50:44,31,201631002,,,,0,,,,,2016,5,4,1150,11,50,44,11:50:44,5/4/2016
DSWP16,20160504_120812,04/05/16 12:08:12,31,201631003,0,4,1,5,,,,,2016,5,4,1208,12,8,12,12:08:12,5/4/2016
DSWP16,20160504_125746,04/05/16 12:57:46,31,201631004,0,4,1,5,,,,,2016,5,4,1257,12,57,46,12:57:46,5/4/2016
DSWP16,20160504_131021,04/05/16 13:10:21,31,201631005,0,5,0,5,,,,,2016,5,4,1310,13,10,21,13:10:21,5/4/2016
DSWP16,20160504_131551,04/05/16 13:15:51,31,201631006,0,5,0,5,,,,,2016,5,4,1315,13,15,51,13:15:51,5/4/2016
DSWP16,20160504_133041a_2,04/05/16 13:30:41,31,201631007,0,4,1,5,,,,,2016,5,4,1330,13,30,41,13:30:41,5/4/2016
DSWP16,20160504_134119,04/05/16 13:41:19,31,201631008,0,1,0,1,,,,,2016,5,4,1341,13,41,19,13:41:19,5/4/2016
DSWP16,20160504_153705,04/05/16 15:37:05,31,201631009,0,2,0,2,,,,,2016,5,4,1537,15,37,5,15:37:05,5/4/2016
DSWP16,20160504_153913,04/05/16 15:39:13,31,201631010,0,3,1,4,,,,,2016,5,4,1539,15,39,13,15:39:13,5/4/2016
DSWP16,20160504_164231,04/05/16 16:42:31,31,201631011,0,1,0,1,,,,,2016,5,4,1642,16,42,31,16:42:31,5/4/2016
DSWP16,20160504_164510,04/05/16 16:45:10,31,201631012,0,1,0,1,,,,,2016,5,4,1645,16,45,10,16:45:10,5/4/2016
DSWP16,20160504_165859,04/05/16 16:58:59,31,201631013,0,2,0,2,,,,,2016,5,4,1658,16,58,59,16:58:59,5/4/2016
DSWP16,20160505_115346,05/05/16 11:53:46,32,201632001,0,1,0,1,,,,,2016,5,5,1153,11,53,46,11:53:46,5/5/2016
DSWP16,20160509_105512,09/05/16 10:55:12,33,201633001,0,1,0,1,,,,,2016,5,9,1055,10,55,12,10:55:12,5/9/2016
DSWP16,20160509_111528,09/05/16 11:15:28,33,201633002,0,1,0,1,,,,,2016,5,9,1115,11,15,28,11:15:28,5/9/2016
DSWP16,20160509_115820,09/05/16 11:58:20,33,201633003,0,1,0,1,,,,,2016,5,9,1158,11,58,20,11:58:20,5/9/2016
DSWP16,20160509_121159,09/05/16 12:11:59,33,201633004,0,1,0,1,,,,,2016,5,9,1211,12,11,59,12:11:59,5/9/2016
DSWP16,20160509_125521,09/05/16 12:55:21,33,201633005,0,1,0,1,,,,,2016,5,9,1255,12,55,21,12:55:21,5/9/2016
DSWP16,20160509_130657,09/05/16 13:06:57,33,201633006,0,2,0,2,,,,,2016,5,9,1306,13,6,57,13:06:57,5/9/2016
DSWP16,20160509_145104,09/05/16 14:51:04,33,201633007,0,1,0,1,,,,,2016,5,9,1451,14,51,4,14:51:04,5/9/2016
DSWP16,20160509_145409,09/05/16 14:54:09,33,201633008,0,1,0,1,,,,,2016,5,9,1454,14,54,9,14:54:09,5/9/2016
DSWP16,20160509_150217,09/05/16 15:02:17,33,201633009,0,2,0,2,,,,,2016,5,9,1502,15,2,17,15:02:17,5/9/2016
DSWP16,20160509_154726,09/05/16 15:47:26,33,201633010,0,1,0,1,,,,,2016,5,9,1547,15,47,26,15:47:26,5/9/2016
DSWP16,20160509_155933,09/05/16 15:59:33,33,201633011,0,1,0,1,,,,,2016,5,9,1559,15,59,33,15:59:33,5/9/2016
DSWP16,20160512_093212,12/05/16 09:32:12,34,201634001,0,1,0,1,,,,,2016,5,12,932,9,32,12,9:32:12,5/12/2016
DSWP16,20160512_094507,12/05/16 09:45:07,34,201634002,0,1,1,2,,,,,2016,5,12,945,9,45,7,9:45:07,5/12/2016
DSWP16,20160512_102424,12/05/16 10:24:24,34,201634003,0,1,1,2,,,,,2016,5,12,1024,10,24,24,10:24:24,5/12/2016
DSWP16,20160512_104509,12/05/16 10:45:09,34,201634004,0,1,1,2,,,,,2016,5,12,1045,10,45,9,10:45:09,5/12/2016
DSWP16,20160512_112717,12/05/16 11:27:17,34,201634005,0,2,1,3,,,,,2016,5,12,1127,11,27,17,11:27:17,5/12/2016
DSWP16,20160512_122235,12/05/16 12:22:35,34,201634007,0,2,1,3,,,,,2016,5,12,1222,12,22,35,12:22:35,5/12/2016
DSWP16,20160512_123944,12/05/16 12:39:44,34,201634008,0,1,1,2,,,,,2016,5,12,1239,12,39,44,12:39:44,5/12/2016
DSWP16,20160512_132037,12/05/16 13:20:37,34,201634009,0,1,1,2,,,,,2016,5,12,1320,13,20,37,13:20:37,5/12/2016
DSWP16,20160512_133004,12/05/16 13:30:04,34,201634010,0,1,0,1,,,,,2016,5,12,1330,13,30,4,13:30:04,5/12/2016
DSWP16,20160512_161640,12/05/16 16:16:40,34,201634012,0,1,1,2,,,,,2016,5,12,1616,16,16,40,16:16:40,5/12/2016
DSWP16,20160513_091832,13/05/16 09:18:32,35,201635001,0,1,1,2,,,,,2016,5,13,918,9,18,32,9:18:32,5/13/2016
DSWP16,20160513_092147,13/05/16 09:21:47,35,201635002,0,1,1,2,,,,,2016,5,13,921,9,21,47,9:21:47,5/13/2016
DSWP16,20160513_101511,13/05/16 10:15:11,35,201635003,0,1,0,1,,,,,2016,5,13,1015,10,15,11,10:15:11,5/13/2016
DSWP16,20160513_110427,13/05/16 11:04:27,35,201635004,0,1,1,2,,,,,2016,5,13,1104,11,4,27,11:04:27,5/13/2016
DSWP16,20160513_115728,13/05/16 11:57:28,35,201635005,0,2,1,3,,,,,2016,5,13,1157,11,57,28,11:57:28,5/13/2016
DSWP16,20160513_130123,13/05/16 13:01:23,35,201635006,0,1,1,2,,,,,2016,5,13,1301,13,1,23,13:01:23,5/13/2016
DSWP16,20160513_130204,13/05/16 13:02:04,35,201635007,0,1,0,1,,,,,2016,5,13,1302,13,2,4,13:02:04,5/13/2016
DSWP16,20160513_135542,13/05/16 13:55:42,35,201635008,0,1,1,2,,,,,2016,5,13,1355,13,55,42,13:55:42,5/13/2016
DSWP16,20160513_142004,13/05/16 14:20:04,35,201635009,0,1,1,2,,,,,2016,5,13,1420,14,20,4,14:20:04,5/13/2016
DSWP16,20160513_144933,13/05/16 14:49:33,35,201635010,0,1,1,2,,,,,2016,5,13,1449,14,49,33,14:49:33,5/13/2016
DSWP16,20160513_154509,13/05/16 15:45:09,35,201635012,0,1,1,2,,,,,2016,5,13,1545,15,45,9,15:45:09,5/13/2016
DSWP16,20160513_155517,13/05/16 15:55:17,35,201635013,0,1,0,1,,,,,2016,5,13,1555,15,55,17,15:55:17,5/13/2016
DSWP16,20160513_163833,13/05/16 16:38:33,35,201635014,0,1,0,1,,,,,2016,5,13,1638,16,38,33,16:38:33,5/13/2016
DSWP16,20160513_164915,13/05/16 16:49:15,35,201635015,0,1,1,2,,,,,2016,5,13,1649,16,49,15,16:49:15,5/13/2016
DSWP16,20160514_131104,14/05/16 13:11:04,37,201637001,0,1,1,2,,,,,2016,5,14,1311,13,11,4,13:11:04,5/14/2016
DSWP16,20160514_141047,14/05/16 14:10:47,37,201637002,0,1,1,2,,,,,2016,5,14,1410,14,10,47,14:10:47,5/14/2016
DSWP16,20160514_144534,14/05/16 14:45:34,37,201637003,0,1,1,2,,,,,2016,5,14,1445,14,45,34,14:45:34,5/14/2016
DSWP16,20160514_150935,14/05/16 15:09:35,37,201637004,0,1,0,1,,,,,2016,5,14,1509,15,9,35,15:09:35,5/14/2016
DSWP16,20160514_154029,14/05/16 15:40:29,37,201637005,0,1,1,2,,,,,2016,5,14,1540,15,40,29,15:40:29,5/14/2016
DSWP16,20160515_103910,15/05/16 10:39:10,38,201638001,0,1,1,2,,,,,2016,5,15,1039,10,39,10,10:39:10,5/15/2016
DSWP16,20160515_113442,15/05/16 11:34:42,38,201638003,0,1,1,2,,,,,2016,5,15,1134,11,34,42,11:34:42,5/15/2016
DSWP16,20160515_113814,15/05/16 11:38:14,38,201638004,0,1,1,2,,,,,2016,5,15,1138,11,38,14,11:38:14,5/15/2016
DSWP16,20160515_123144,15/05/16 12:31:44,38,201638005,0,1,1,2,,,,,2016,5,15,1231,12,31,44,12:31:44,5/15/2016
DSWP16,20160515_123325,15/05/16 12:33:25,38,201638006,0,0,1,1,,,,,2016,5,15,1233,12,33,25,12:33:25,5/15/2016
DSWP16,20160515_134201,15/05/16 13:42:01,38,201638007,0,1,0,1,,,,,2016,5,15,1342,13,42,1,13:42:01,5/15/2016
DSWP16,20160515_143655,15/05/16 14:36:55,38,201638008,0,1,0,1,,,,,2016,5,15,1436,14,36,55,14:36:55,5/15/2016
DSWP16,20160515_144249,15/05/16 14:42:49,38,201638009,0,1,1,2,,,,,2016,5,15,1442,14,42,49,14:42:49,5/15/2016
DSWP16,20160515_153415,15/05/16 15:34:15,38,201638010,0,1,1,2,,,,,2016,5,15,1534,15,34,15,15:34:15,5/15/2016
DSWP16,20160515_154742,15/05/16 15:47:42,38,201638011,0,1,1,2,,,,,2016,5,15,1547,15,47,42,15:47:42,5/15/2016
DSWP16,20160515_160625,15/05/16 16:06:25,38,201638012,0,1,1,2,,,,,2016,5,15,1606,16,6,25,16:06:25,5/15/2016
DSWP16,20160515_163007,15/05/16 16:30:07,38,201638013,0,1,0,1,,,,,2016,5,15,1630,16,30,7,16:30:07,5/15/2016
DSWP16,20160516_101804,16/05/16 10:18:04,39,201639001,0,1,0,1,,,,,2016,5,16,1018,10,18,4,10:18:04,5/16/2016
DSWP16,20160516_103042,16/05/16 10:30:42,39,201639003,0,1,1,2,,,,,2016,5,16,1030,10,30,42,10:30:42,5/16/2016
DSWP16,20160516_104103,16/05/16 10:41:03,39,201639004,0,1,0,1,,,,,2016,5,16,1041,10,41,3,10:41:03,5/16/2016
DSWP16,20160516_111018,16/05/16 11:10:18,39,201639005,0,2,0,2,,,,,2016,5,16,1110,11,10,18,11:10:18,5/16/2016
DSWP16,20160516_111907,16/05/16 11:19:07,39,201639006,0,2,0,2,,,,,2016,5,16,1119,11,19,7,11:19:07,5/16/2016
DSWP16,20160516_112511,16/05/16 11:25:11,39,201639007,0,1,1?,1,,,,,2016,5,16,1125,11,25,11,11:25:11,5/16/2016
DSWP16,20160516_115619,16/05/16 11:56:19,39,201639008,0,1,0,1,,,,,2016,5,16,1156,11,56,19,11:56:19,5/16/2016
DSWP16,20160516_121145,16/05/16 12:11:45,39,201639009,0,1,0,1,,,,,2016,5,16,1211,12,11,45,12:11:45,5/16/2016
DSWP16,20160516_121937,16/05/16 12:19:37,39,201639010,0,0,1,1,,,,,2016,5,16,1219,12,19,37,12:19:37,5/16/2016
DSWP16,20160516_123355,16/05/16 12:33:55,39,201639011,0,1,0,1,,,,,2016,5,16,1233,12,33,55,12:33:55,5/16/2016
DSWP16,20160516_131630,16/05/16 13:16:30,39,201639012,0,3,1,4,,,,,2016,5,16,1316,13,16,30,13:16:30,5/16/2016
DSWP16,20160516_133305,16/05/16 13:33:05,39,201639013,0,2,1,3,,,,,2016,5,16,1333,13,33,5,13:33:05,5/16/2016
DSWP16,20160516_142727,16/05/16 14:27:27,39,201639014,0,1,0,1,,,,,2016,5,16,1427,14,27,27,14:27:27,5/16/2016
DSWP16,20160516_154715,16/05/16 15:47:15,39,201639015,0,1,0,1,,,,,2016,5,16,1547,15,47,15,15:47:15,5/16/2016
DSWP16,20160516_155837,16/05/16 15:58:37,39,201639016,0,1,1,2,,,,,2016,5,16,1558,15,58,37,15:58:37,5/16/2016
DSWP16,20160517_093801,17/05/16 09:38:01,40,201640001,0,1,0,1,,,,,2016,5,17,938,9,38,1,9:38:01,5/17/2016
DSWP16,20160517_102229,17/05/16 10:22:29,40,201640002,0,1,0,1,,,,,2016,5,17,1022,10,22,29,10:22:29,5/17/2016
DSWP16,20160517_112016,17/05/16 11:20:16,40,201640003,0,1,0,1,,,,,2016,5,17,1120,11,20,16,11:20:16,5/17/2016
DSWP16,20160517_113341,17/05/16 11:33:41,40,201640004,0,1,0,1,,,,,2016,5,17,1133,11,33,41,11:33:41,5/17/2016
DSWP16,20160517_121235,17/05/16 12:12:35,40,201640005,0,1,0,1,,,,,2016,5,17,1212,12,12,35,12:12:35,5/17/2016
DSWP16,20160517_130600,17/05/16 13:06:00,40,201640006,0,1,1,2,,,,,2016,5,17,1306,13,6,0,13:06:00,5/17/2016
DSWP16,20160517_142136,17/05/16 14:21:36,40,201640008,0,1,0,1,,,,,2016,5,17,1421,14,21,36,14:21:36,5/17/2016
DSWP16,20160517_152033,17/05/16 15:20:33,40,201640009,0,1,0,1,,,,,2016,5,17,1520,15,20,33,15:20:33,5/17/2016
DSWP16,20160517_152850,17/05/16 15:28:50,40,201640010,0,1,0,1,,,,,2016,5,17,1528,15,28,50,15:28:50,5/17/2016
DSWP16,20160518_101842,18/05/16 10:18:42,41,201641001,0,1,0,1,,,,,2016,5,18,1018,10,18,42,10:18:42,5/18/2016
DSWP16,20160519_102756,19/05/16 10:27:56,42,201642001,0,1,2,3,,,,,2016,5,19,1027,10,27,56,10:27:56,5/19/2016
DSWP16,20160519_104556,19/05/16 10:45:56,42,201642002,0,5,1,6,,,,,2016,5,19,1045,10,45,56,10:45:56,5/19/2016
DSWP16,20160519_105950,19/05/16 10:59:50,42,201642003,0,5,2,7,,,,,2016,5,19,1059,10,59,50,10:59:50,5/19/2016
DSWP16,20160519_110618,19/05/16 11:06:18,42,201642004,0,5,2,7,,,,,2016,5,19,1106,11,6,18,11:06:18,5/19/2016
DSWP16,20160519_112204,19/05/16 11:22:04,42,201642005,,,,0,,,,,2016,5,19,1122,11,22,4,11:22:04,5/19/2016
DSWP16,20160519_112204b,19/05/16 11:22:04,42,201642006,,,,0,,,,,2016,5,19,1122,11,22,4,11:22:04,5/19/2016
DSWP16,20160519_112204c,19/05/16 11:22:04,42,201642007,,,,0,,,,,2016,5,19,1122,11,22,4,11:22:04,5/19/2016
DSWP16,20160519_112205,19/05/16 11:22:05,42,201642008,,,,0,,,,,2016,5,19,1122,11,22,5,11:22:05,5/19/2016
DSWP16,,01/04/16 13:34:11,2,201602001,0,3,1,4,,,,,2016,4,1,1334,13,34,11,13:34:11,4/1/2016
DSWP16,,01/04/16 16:44:50,2,201602009,0,2,1,3,,,,,2016,4,1,1644,16,44,50,16:44:50,4/1/2016
DSWP16,,02/04/16 09:03:30,3,201603001,0,3,1,4,,,,,2016,4,2,903,9,3,30,9:03:30,4/2/2016
DSWP16,,02/04/16 09:17:09,3,201603002,0,1,1,2,,,,,2016,4,2,917,9,17,9,9:17:09,4/2/2016
DSWP16,,02/04/16 10:54:40,3,201603006,0,1,1,2,,,,,2016,4,2,1054,10,54,40,10:54:40,4/2/2016
DSWP16,,04/04/16 09:03:15,8,201608002,0,3,1,4,,,,,2016,4,4,903,9,3,15,9:03:15,4/4/2016
DSWP16,,04/04/16 10:44:38,8,201608009,0,1,1,2,,,,,2016,4,4,1044,10,44,38,10:44:38,4/4/2016
DSWP16,,04/04/16 11:09:33,8,201608010,0,2,1,3,,,,,2016,4,4,1109,11,9,33,11:09:33,4/4/2016
DSWP16,,04/04/16 12:57:05,8,201608014,0,2,1,3,,,,,2016,4,4,1257,12,57,5,12:57:05,4/4/2016
DSWP16,,04/04/16 13:52:45,8,201608016,0,1,1,2,,,,,2016,4,4,1352,13,52,45,13:52:45,4/4/2016
DSWP16,,04/04/16 15:42:23,8,201608021,0,2,1,3,,,,,2016,4,4,1542,15,42,23,15:42:23,4/4/2016
DSWP16,,05/04/16 10:27:06,9,201609005,0,3,1,4,,,,,2016,4,5,1027,10,27,6,10:27:06,4/5/2016
DSWP16,,06/04/16 15:06:32,13,201613004,0,1,1,2,,,,,2016,4,6,1506,15,6,32,15:06:32,4/6/2016
DSWP16,,10/04/16 16:27:00,40,201640011,0,1,0,1,,,,,2016,5,17,1627,16,27,,16:27:00,4/10/2016
DSWP16,,19/04/16 11:33:14,21,201621001,0,2,1,3,,,,,2016,4,19,1133,11,33,14,11:33:14,4/19/2016
DSWP16,,19/04/16 12:26:41,21,201621003,0,2,1,3,,,,,2016,4,19,1226,12,26,41,12:26:41,4/19/2016
DSWP16,,22/04/16 14:35:11,23,201623007,0,1,1,2,,,,,2016,4,22,1435,14,35,11,14:35:11,4/22/2016
DSWP16,,22/04/16 15:28:56,23,201623010,0,1,1,2,,,,,2016,4,22,1528,15,28,56,15:28:56,4/22/2016
DSWP16,,24/04/16 12:02:37,24,201624003,0,3,1,4,,,,,2016,4,24,1202,12,2,37,12:02:37,4/24/2016
DSWP16,,24/04/16 13:34:52,24,201624008,0,2,1,3,,,,,2016,4,24,1334,13,34,52,13:34:52,4/24/2016
DSWP16,,24/04/16 14:27:26,24,201624010,0,2,1,3,,,,,2016,4,24,1427,14,27,26,14:27:26,4/24/2016
DSWP16,,26/04/16 10:26:59,26,201626003,0,3,1,4,,,,,2016,4,26,1026,10,26,59,10:26:59,4/26/2016
DSWP16,,26/04/16 11:24:12,26,201626006,0,3,1,4,,,,,2016,4,26,1124,11,24,12,11:24:12,4/26/2016
DSWP16,,26/04/16 12:18:09,26,201626008,0,2,1,3,,,,,2016,4,26,1218,12,18,9,12:18:09,4/26/2016
DSWP16,,26/04/16 13:43:18,26,201626012,0,1,1,2,,,,,2016,4,26,1343,13,43,18,13:43:18,4/26/2016
DSWP16,,30/04/16 12:01:59,27,201627004,0,1,1,2,,,,,2016,4,30,1201,12,1,59,12:01:59,4/30/2016
DSWP16,,30/04/16 13:03:41,27,201627006,0,1,1,2,,,,,2016,4,30,1303,13,3,41,13:03:41,4/30/2016
DSWP16,,30/04/16 13:57:27,27,201627007,0,2,1,3,,,,,2016,4,30,1357,13,57,27,13:57:27,4/30/2016
DSWP16,,30/04/16 15:20:27,27,201627010,0,1,1,2,,,,,2016,4,30,1520,15,20,27,15:20:27,4/30/2016
DSWP16,,30/04/16 15:36:24,27,201627011,0,2,1,3,,,,,2016,4,30,1536,15,36,24,15:36:24,4/30/2016
DSWP16,,30/04/16 16:29:42,27,201627012,0,3,1,4,,,,,2016,4,30,1629,16,29,42,16:29:42,4/30/2016
DSWP16,,01/05/16 09:42:46,28,201628002,0,2,1,3,,,,,2016,5,1,942,9,42,46,9:42:46,5/1/2016
DSWP16,,01/05/16 10:02:36,28,2016258003,0,1,1,2,,,,,2016,5,1,1002,10,2,36,10:02:36,5/1/2016
